CNPJ_ESTAB;NSU_TRANSACAO;DATA_VENDA;VALOR_VENDA;DATA_CREDITO;VALOR_CREDITO
36254127000128;341229;02/01/2025;2285,05;07/01/2025;2278,06
31138848000138;337375;07/12/2025;2962,25;14/12/2025;2833,31
52047920000145;923345;23/09/2025;1251,80;28/09/2025;1196,67
28281766000139;190744;20/01/2025;1026,54;24/01/2025;997,12
95451327000146;527612;19/08/2025;582,11;19/08/2025;569,51
84449766000152;296174;03/11/2025;4703,25;09/11/2025;4517,05
46167602000135;165096;12/06/2025;4348,80;12/06/2025;4259,77
94250246000151;454795;14/01/2025;4602,99;16/01/2025;4429,86
31920972000130;427336;13/02/2025;4795,71;17/02/2025;4573,76
49160763000146;144372;23/05/2025;2527,67;30/05/2025;2455,30
94486734000143;534451;31/01/2025;2973,76;03/02/2025;2911,65
65998262000115;982781;30/11/2025;2733,67;30/11/2025;2711,79
24087956000177;185258;29/03/2025;2260,76;01/04/2025;2162,71
43813105000172;363733;20/08/2025;1569,26;25/08/2025;1531,58
20108254000175;791404;05/08/2025;4970,83;05/08/2025;4940,45
49562506000141;540029;09/09/2025;1677,12;11/09/2025;1676,53
33772280000127;944766;22/01/2025;2873,20;28/01/2025;2787,84
42062527000188;889987;11/05/2025;1374,29;14/05/2025;1329,21
69533982000198;976489;17/09/2025;3411,79;19/09/2025;3370,43
80780316000112;374720;23/01/2025;2091,43;25/01/2025;2015,66
15012575000129;875379;02/10/2025;1000,63;06/10/2025;998,83
77264309000171;524170;04/05/2025;973,56;11/05/2025;944,98
15192295000166;346390;11/08/2025;522,17;13/08/2025;510,29
66406844000137;405751;27/06/2025;1403,70;27/06/2025;1392,47
95980692000188;999040;13/04/2025;4327,27;15/04/2025;4173,21
71860643000134;383913;30/07/2025;741,35;05/08/2025;712,18
68899571000166;208482;25/02/2025;2063,39;03/03/2025;1963,09
88102799000132;552074;02/05/2025;4249,75;09/05/2025;4246,42
61942662000161;299867;30/05/2025;410,06;04/06/2025;392,96
42072561000194;974797;03/08/2025;3910,41;07/08/2025;3905,11
68994820000128;987890;01/12/2025;1916,56;03/12/2025;1849,27
48378941000182;894610;02/06/2025;398,67;02/06/2025;382,23
77040904000137;987730;02/01/2025;3703,51;03/01/2025;3631,09
10378691000168;268734;04/03/2025;3221,93;10/03/2025;3182,94
46985770000182;790734;10/07/2025;645,81;16/07/2025;627,42
72887785000168;319569;10/12/2025;699,29;17/12/2025;667,16
60642050000113;374617;24/01/2025;3199,01;27/01/2025;3157,74
19286750000167;987171;03/12/2025;1975,66;07/12/2025;1888,94
58966656000155;235467;27/01/2025;4827,03;31/01/2025;4653,01
25121191000177;689482;29/07/2025;3024,11;02/08/2025;2990,48
52322719000132;881625;04/12/2025;2592,29;04/12/2025;2557,27
59319830000135;685457;06/11/2025;1483,70;12/11/2025;1417,78
15784582000189;202704;26/03/2025;456,53;02/04/2025;456,10
42886961000110;806807;13/08/2025;3274,24;19/08/2025;3239,34
21227380000191;846214;20/03/2025;4796,43;25/03/2025;4646,80
36464575000128;639748;17/06/2025;393,72;22/06/2025;386,07
10578687000165;171398;26/09/2025;4077,99;28/09/2025;4064,96
11691903000116;684345;09/01/2025;1851,59;13/01/2025;1811,07
95375934000170;530541;03/10/2025;329,83;03/10/2025;314,13
20826434000110;608517;08/06/2025;2635,53;12/06/2025;2578,85
51884439000149;769298;11/05/2025;2139,43;18/05/2025;2035,06
44593408000194;474642;10/08/2025;4324,58;14/08/2025;4179,90
52339093000195;315051;22/10/2025;2793,48;23/10/2025;2741,19
52253897000124;819236;26/07/2025;1876,51;26/07/2025;1827,61
42420520000186;533150;17/01/2025;1362,35;24/01/2025;1320,65
60196758000132;386458;07/12/2025;1385,08;09/12/2025;1331,68
74536867000171;144050;23/12/2025;2366,35;24/12/2025;2288,41
92855127000170;123407;09/04/2025;2460,05;10/04/2025;2434,76
12852231000198;399139;09/12/2025;3975,41;11/12/2025;3946,93
85201877000179;107979;18/05/2025;1444,17;24/05/2025;1428,60
66195108000147;611738;29/05/2025;2158,45;03/06/2025;2127,86
36838003000140;795506;21/10/2025;4318,13;28/10/2025;4131,85
81963598000173;763104;10/02/2025;2053,88;17/02/2025;1988,40
80937277000167;982937;30/11/2025;3753,02;05/12/2025;3697,51
25995970000182;475273;11/02/2025;4438,21;11/02/2025;4389,54
88257580000134;693611;15/04/2025;1922,04;18/04/2025;1869,99
91916575000119;642345;28/08/2025;510,48;31/08/2025;492,54
64270590000156;159338;16/03/2025;2839,73;22/03/2025;2779,13
13269047000138;996338;01/03/2025;579,05;08/03/2025;574,85
85695979000138;377418;03/02/2025;482,78;03/02/2025;472,68
30354717000144;417060;14/12/2025;4261,79;14/12/2025;4093,46
61702522000168;913265;17/11/2025;2636,31;17/11/2025;2621,81
41137205000124;492148;30/10/2025;2934,17;30/10/2025;2916,23
15764417000139;283236;10/01/2025;4329,97;15/01/2025;4160,89
88911442000137;564267;12/07/2025;4347,98;15/07/2025;4204,28
37939959000112;654059;24/08/2025;4798,74;26/08/2025;4785,87
92010913000180;445251;09/04/2025;3417,26;13/04/2025;3373,54
46521953000147;815419;21/09/2025;97,63;24/09/2025;92,79
89646512000185;263624;07/06/2025;1656,76;07/06/2025;1593,23
38761225000143;245860;03/03/2025;2131,58;08/03/2025;2031,71
75691033000173;977447;04/11/2025;2923,14;07/11/2025;2892,41
11259871000198;607961;11/06/2025;419,64;15/06/2025;402,57
29725061000156;297990;16/12/2025;3385,27;21/12/2025;3307,59
10331735000187;168976;05/01/2025;4279,21;10/01/2025;4158,85
79101923000132;916230;22/01/2025;366,32;28/01/2025;349,74
43166506000185;244273;25/11/2025;791,78;27/11/2025;775,44
18749285000190;302685;07/11/2025;960,59;14/11/2025;943,99
15467797000197;106333;11/04/2025;1894,46;16/04/2025;1869,05
29517975000168;826722;02/05/2025;2028,00;03/05/2025;1956,16
73453967000144;328361;11/10/2025;3453,46;11/10/2025;3355,49
53055327000146;398603;17/12/2025;2487,78;20/12/2025;2469,57
46679755000137;753108;23/10/2025;1445,34;26/10/2025;1396,71
82683738000198;339532;22/04/2025;1862,38;25/04/2025;1847,49
13485897000162;276191;13/05/2025;4799,48;18/05/2025;4641,60
96194535000198;295529;31/12/2025;3214,38;06/01/2026;3114,19
31400333000164;244117;02/04/2025;1662,71;04/04/2025;1634,96
74979385000122;840761;20/10/2025;350,99;25/10/2025;343,38
23717313000164;580856;06/08/2025;1878,99;07/08/2025;1805,22
38900686000143;688989;01/11/2025;1506,00;06/11/2025;1505,45
63483286000169;161559;23/06/2025;2402,10;29/06/2025;2398,66
52048937000130;452888;17/02/2025;1659,58;24/02/2025;1618,02
62437026000172;772671;13/05/2025;2309,13;15/05/2025;2196,93
68509161000191;593933;30/11/2025;1949,63;06/12/2025;1893,28
34170359000152;814558;19/06/2025;1100,85;24/06/2025;1096,93
97636341000116;675559;22/01/2025;3968,81;27/01/2025;3887,82
85638134000115;520510;06/03/2025;2013,84;10/03/2025;1987,22
96487128000191;852798;02/01/2025;2069,88;06/01/2025;1990,43
47952439000143;916421;27/01/2025;1036,22;27/01/2025;1011,42
25870023000117;898246;06/11/2025;3069,35;07/11/2025;3019,10
62057472000158;538678;09/04/2025;4038,61;11/04/2025;3850,69
47763935000120;457507;17/02/2025;149,12;17/02/2025;147,03
71615102000130;876078;27/11/2025;2474,62;29/11/2025;2472,06
91020860000198;507893;26/03/2025;4201,57;27/03/2025;4123,42
38559378000124;142619;09/01/2025;3066,41;09/01/2025;3044,14
40233338000197;708975;19/04/2025;4953,35;22/04/2025;4774,61
95169762000161;642186;27/01/2025;3534,70;31/01/2025;3408,94
84453504000150;468675;04/12/2025;1454,83;09/12/2025;1395,73
44550939000115;808742;08/01/2025;4967,35;14/01/2025;4940,20
69917310000183;362268;04/02/2025;2671,96;09/02/2025;2577,34
72379354000153;242440;19/08/2025;3690,28;19/08/2025;3685,01
58942094000121;476373;25/08/2025;2571,61;30/08/2025;2465,99
73449526000170;603788;17/07/2025;3436,10;21/07/2025;3397,51
86315389000144;337632;09/11/2025;3329,45;16/11/2025;3301,77
81919517000195;663446;02/10/2025;3989,69;05/10/2025;3873,36
54896693000189;699380;24/02/2025;2195,27;26/02/2025;2140,54
92689520000155;333350;05/05/2025;2839,04;06/05/2025;2827,30
72043469000131;533439;30/06/2025;4269,83;05/07/2025;4058,02
56459086000177;959224;24/07/2025;987,89;26/07/2025;960,61
12423611000145;197139;03/03/2025;2187,94;07/03/2025;2144,67
91430920000161;695964;27/07/2025;888,01;29/07/2025;852,35
29984202000167;815009;31/10/2025;3403,43;07/11/2025;3241,19
56274637000114;719106;23/06/2025;2460,11;28/06/2025;2416,93
44488510000159;711871;10/01/2025;1462,86;10/01/2025;1392,80
49283155000143;431353;04/12/2025;3667,01;06/12/2025;3552,30
43523935000190;166219;15/10/2025;271,86;17/10/2025;268,63
16466741000161;632004;12/08/2025;877,95;19/08/2025;857,35
10145512000177;412755;17/02/2025;777,24;18/02/2025;748,64
37841179000135;464835;17/02/2025;4358,62;19/02/2025;4213,33
23055153000128;768118;17/07/2025;3278,90;20/07/2025;3270,85
30742770000123;833748;03/09/2025;4138,32;07/09/2025;3991,78
30534721000160;352853;20/03/2025;217,66;25/03/2025;215,45
68784088000191;255047;21/12/2025;476,74;25/12/2025;458,35
11576421000137;391008;14/12/2025;2420,70;19/12/2025;2331,74
28361850000164;428376;27/04/2025;4603,24;02/05/2025;4435,68
13575825000140;699306;22/06/2025;414,15;23/06/2025;407,29
98011355000143;192924;03/09/2025;925,18;04/09/2025;919,24
34491829000151;265592;30/08/2025;3509,78;01/09/2025;3427,19
40179794000133;772809;04/11/2025;2243,96;05/11/2025;2217,53
20570652000141;445238;22/01/2025;1369,63;24/01/2025;1352,69
94209927000141;457662;05/11/2025;995,52;12/11/2025;948,47
88555545000110;707536;23/04/2025;2906,36;29/04/2025;2849,32
40936505000134;712377;21/01/2025;4580,67;21/01/2025;4391,43
72270258000197;581540;28/05/2025;4780,97;04/06/2025;4559,28
81894485000135;390138;08/12/2025;2347,19;10/12/2025;2251,87
63414935000198;968685;21/11/2025;2884,67;22/11/2025;2866,97
14675937000130;949232;30/10/2025;4928,26;06/11/2025;4867,17
50881353000173;807404;11/10/2025;711,71;15/10/2025;707,71
87307075000173;759752;27/05/2025;4181,21;03/06/2025;4178,69
96707538000128;133982;17/05/2025;3004,44;17/05/2025;2872,75
74555471000184;246203;25/05/2025;3527,10;25/05/2025;3435,79
82077039000157;821557;01/06/2025;2224,78;01/06/2025;2136,76
14133398000146;637385;08/10/2025;2602,20;12/10/2025;2601,15
77373328000176;487689;07/12/2025;4366,50;08/12/2025;4334,22
40450941000112;656337;28/11/2025;888,69;30/11/2025;882,30
22810775000147;121471;23/11/2025;2020,94;30/11/2025;1925,26
16949211000120;823736;25/06/2025;1908,53;26/06/2025;1829,47
90011015000150;248523;04/01/2025;67,53;11/01/2025;66,22
93659110000133;146115;16/03/2025;27,67;21/03/2025;27,64
93069186000136;593828;21/09/2025;1997,58;25/09/2025;1969,01
66129417000162;750717;04/12/2025;866,63;05/12/2025;859,84
74079282000170;607704;19/01/2025;1300,26;26/01/2025;1270,90
14992679000121;322964;12/11/2025;4631,73;13/11/2025;4551,34
50063637000157;586081;28/10/2025;3767,30;31/10/2025;3637,07
73746041000114;421271;28/12/2025;3847,01;29/12/2025;3846,30
52490799000165;654960;24/01/2025;56,73;28/01/2025;54,75
61266415000196;986282;08/12/2025;2409,10;11/12/2025;2398,74
79981922000186;161713;20/01/2025;3623,47;20/01/2025;3587,43
23547028000131;268776;11/03/2025;2805,92;15/03/2025;2727,70
26970190000127;638577;12/12/2025;4547,01;12/12/2025;4452,91
45045115000196;526834;26/07/2025;3753,30;27/07/2025;3700,95
59003073000173;191579;20/11/2025;4194,04;27/11/2025;4144,09
58857054000136;189121;28/02/2025;501,23;28/02/2025;486,45
48363599000197;943103;16/03/2025;4428,70;16/03/2025;4322,97
41414633000126;199067;09/03/2025;4023,24;12/03/2025;3850,16
66930550000145;432862;02/11/2025;656,04;07/11/2025;651,34
47018445000137;305706;16/04/2025;4125,79;19/04/2025;3975,89
40581723000143;406153;11/06/2025;3510,53;11/06/2025;3451,15
51172293000172;977534;14/11/2025;1139,90;16/11/2025;1138,64
35120432000178;691064;29/07/2025;4063,34;31/07/2025;4052,15
94810494000168;263513;21/04/2025;184,16;23/04/2025;184,06
97162048000187;389347;01/08/2025;1551,84;08/08/2025;1508,73
40162698000177;850316;05/01/2025;4795,29;10/01/2025;4777,53
30763512000117;115241;18/10/2025;4129,93;22/10/2025;4063,58
87002677000111;108952;30/11/2025;1538,73;06/12/2025;1527,43
12451933000126;182595;17/03/2025;1237,94;24/03/2025;1207,21
32842204000120;840674;29/01/2025;2765,68;29/01/2025;2629,93
42736176000159;121684;13/08/2025;4669,86;17/08/2025;4582,34
79923099000187;457106;06/09/2025;2641,82;09/09/2025;2588,86
13070143000168;186847;13/08/2025;2266,68;13/08/2025;2156,66
13199443000188;411394;24/04/2025;2027,59;29/04/2025;1985,33
89608482000132;265448;01/12/2025;2389,94;07/12/2025;2367,42
33901757000127;387105;12/10/2025;3470,12;12/10/2025;3370,16
19619930000181;637748;03/10/2025;1495,20;04/10/2025;1483,46
20982600000128;383547;26/12/2025;1191,96;01/01/2026;1190,24
23743850000178;251214;13/11/2025;1210,14;13/11/2025;1150,94
87551160000135;196472;14/08/2025;3222,21;21/08/2025;3094,43
75549274000173;262364;14/03/2025;4857,87;18/03/2025;4698,56
63164230000163;559191;28/04/2025;559,56;30/04/2025;537,75
21173228000148;364520;06/08/2025;1566,40;09/08/2025;1560,39
75989907000144;579279;26/01/2025;2974,84;27/01/2025;2911,82
55310052000116;916105;16/11/2025;630,78;23/11/2025;621,96
37479594000169;568537;11/09/2025;655,49;11/09/2025;626,11
26510803000142;632961;17/12/2025;4608,76;20/12/2025;4511,49
71480447000171;760264;24/05/2025;20,02;28/05/2025;19,67
80476879000156;491916;19/03/2025;3746,08;23/03/2025;3697,03
53849139000169;947781;08/02/2025;2393,76;15/02/2025;2290,70
55640557000158;893766;16/07/2025;4162,16;17/07/2025;4127,95
39690981000150;400909;11/11/2025;2590,00;12/11/2025;2586,44
99992813000166;251731;12/10/2025;4822,62;13/10/2025;4623,97
54963509000115;925007;23/04/2025;23,22;24/04/2025;22,97
52166516000131;958486;22/02/2025;944,85;26/02/2025;927,14
63176360000177;263021;15/09/2025;3702,55;16/09/2025;3636,96
52139909000170;334253;15/07/2025;350,29;15/07/2025;348,84
80720642000111;703923;21/06/2025;3225,50;26/06/2025;3138,21
39586201000165;793994;05/05/2025;1117,02;12/05/2025;1096,40
63904714000192;424525;02/05/2025;2451,33;05/05/2025;2449,48
48133694000175;772076;23/02/2025;1990,50;02/03/2025;1971,85
54175345000151;198648;12/07/2025;4116,53;15/07/2025;3927,72
30264117000165;998171;02/06/2025;1121,19;07/06/2025;1089,91
23236710000127;417063;30/06/2025;2056,65;04/07/2025;1959,42
30855952000188;107338;14/01/2025;93,04;18/01/2025;88,53
53954149000121;234225;10/09/2025;1874,26;12/09/2025;1812,05
24978480000149;300331;22/08/2025;4700,70;29/08/2025;4501,26
73911624000199;492979;10/06/2025;3068,30;12/06/2025;2932,66
38513559000196;278891;14/07/2025;3326,42;19/07/2025;3244,69
94105140000157;888094;11/12/2025;3027,56;14/12/2025;2899,71
51913882000152;159136;22/04/2025;1253,26;29/04/2025;1250,08
81392344000197;305269;06/12/2025;1370,44;12/12/2025;1315,78
51430850000198;577698;07/01/2025;509,54;11/01/2025;494,24
24366170000192;277570;05/09/2025;2238,45;12/09/2025;2225,92
90878881000146;997388;07/08/2025;2998,18;14/08/2025;2888,60
34978055000177;236278;01/09/2025;3647,34;05/09/2025;3536,85
48653635000188;829491;27/07/2025;4032,51;28/07/2025;3852,14
25692986000143;504311;31/05/2025;3836,83;03/06/2025;3669,62
71294135000162;597279;22/09/2025;4640,89;24/09/2025;4546,67
13810930000135;822171;21/09/2025;4004,30;21/09/2025;3925,14
41145484000119;234691;13/04/2025;1463,74;17/04/2025;1395,34
34827987000147;777048;08/01/2025;4685,59;11/01/2025;4533,48
21407414000146;914789;28/11/2025;246,33;04/12/2025;236,05
64990093000186;261341;25/04/2025;148,75;29/04/2025;142,12
58628726000147;162236;18/01/2025;2665,59;20/01/2025;2645,17
25881753000143;386837;06/05/2025;560,77;13/05/2025;538,74
96632234000141;434316;21/08/2025;2178,51;24/08/2025;2148,49
55067294000130;187902;23/08/2025;4995,64;28/08/2025;4850,01
72604104000128;872190;30/03/2025;1615,74;30/03/2025;1551,64
38024697000140;317790;15/07/2025;3174,48;20/07/2025;3074,55
11523187000164;456560;19/10/2025;591,79;21/10/2025;564,80
88074673000122;754559;22/09/2025;3606,52;24/09/2025;3522,27
87274304000191;222535;26/08/2025;4240,22;29/08/2025;4133,39
23804696000130;142902;02/10/2025;2212,96;04/10/2025;2173,31
86842290000175;567938;12/09/2025;1857,75;13/09/2025;1846,83
92810681000184;134887;06/01/2025;196,57;11/01/2025;189,94
77177027000116;789838;24/04/2025;2032,48;29/04/2025;1944,05
53586544000183;830524;03/03/2025;2789,99;08/03/2025;2757,43
15878769000139;107818;03/04/2025;3958,54;08/04/2025;3770,55
31931144000110;173942;02/06/2025;4255,44;09/06/2025;4129,09
44664124000159;615795;11/09/2025;2082,64;18/09/2025;2019,72
72688813000160;523195;28/04/2025;1562,53;04/05/2025;1515,93
41017866000156;348960;09/07/2025;1266,48;12/07/2025;1228,82
40084968000137;891806;07/09/2025;1877,99;09/09/2025;1785,73
22952717000112;837705;06/10/2025;374,55;12/10/2025;374,35
18098526000171;532557;23/05/2025;2541,98;27/05/2025;2466,96
53984332000151;192590;03/05/2025;2210,03;05/05/2025;2159,63
87199259000149;501753;21/01/2025;504,97;25/01/2025;493,21
73025695000125;244364;16/09/2025;3634,69;18/09/2025;3519,79
50918054000127;171837;24/12/2025;1125,11;24/12/2025;1097,72
17256825000190;932142;01/07/2025;579,51;06/07/2025;565,78
17194778000188;963497;29/05/2025;972,36;03/06/2025;925,84
86648021000184;100008;24/10/2025;4864,46;26/10/2025;4639,70
10406924000160;526370;03/08/2025;1735,07;06/08/2025;1690,54
59828804000192;571753;09/09/2025;2515,50;16/09/2025;2470,50
21923811000115;644241;09/12/2025;2488,40;15/12/2025;2383,03
60650239000122;731018;27/05/2025;3641,53;27/05/2025;3496,48
48289173000185;542789;21/04/2025;2162,70;23/04/2025;2128,53
74778783000150;425713;11/05/2025;1637,74;18/05/2025;1629,22
65749669000163;696109;03/05/2025;2436,09;04/05/2025;2322,51
15385962000135;881267;05/04/2025;3810,11;08/04/2025;3682,49
72108162000123;491842;23/02/2025;2360,29;27/02/2025;2325,99
80522848000189;713605;02/07/2025;3397,29;04/07/2025;3373,41
92083551000127;752768;03/07/2025;3812,24;05/07/2025;3663,24
39203900000142;241117;27/12/2025;4687,16;03/01/2026;4579,71
71568727000136;114796;15/06/2025;4499,32;17/06/2025;4474,80
11419197000161;563478;14/06/2025;2608,73;20/06/2025;2573,94
35474406000152;878980;30/06/2025;3965,32;01/07/2025;3964,10
14948983000150;891192;18/10/2025;980,52;24/10/2025;940,31
26979450000163;372436;26/05/2025;4216,47;28/05/2025;4008,11
49004622000140;303400;21/01/2025;2619,73;21/01/2025;2495,15
28676308000120;521419;03/07/2025;4217,49;09/07/2025;4091,16
47798804000114;786344;15/03/2025;358,51;20/03/2025;357,23
70384087000181;855186;22/12/2025;3254,21;23/12/2025;3179,74
91353851000170;472582;11/10/2025;1372,62;11/10/2025;1364,02
80763681000154;889154;28/04/2025;273,97;02/05/2025;260,85
51820658000118;425783;20/07/2025;1005,85;21/07/2025;963,30
88686632000134;379840;08/03/2025;4182,74;08/03/2025;4140,09
57470054000163;177944;09/11/2025;721,09;16/11/2025;685,15
54048523000118;244304;25/06/2025;4733,03;26/06/2025;4720,42
69110169000179;116198;02/11/2025;1014,44;06/11/2025;1014,33
21977463000184;676790;24/12/2025;3109,48;28/12/2025;3090,13
97946020000116;948432;15/09/2025;2328,48;19/09/2025;2252,62
96113896000194;472683;16/03/2025;2914,84;19/03/2025;2807,11
35501997000181;343313;26/11/2025;475,26;27/11/2025;457,52
71721141000187;761067;21/01/2025;95,36;24/01/2025;91,46
95259278000125;308681;14/03/2025;3543,97;17/03/2025;3528,30
27624740000170;532424;13/04/2025;4986,10;17/04/2025;4892,45
44367510000116;849527;01/04/2025;3412,04;07/04/2025;3374,63
36182093000195;197090;10/03/2025;2356,89;17/03/2025;2261,24
18819301000130;118063;29/07/2025;4507,49;01/08/2025;4502,58
69156996000179;228313;19/04/2025;2974,72;24/04/2025;2890,11
48176660000192;187023;22/09/2025;3761,53;25/09/2025;3734,21
85160261000141;691177;23/05/2025;523,01;25/05/2025;518,72
13534203000171;625245;21/04/2025;1452,54;26/04/2025;1437,20
71072965000171;549406;26/12/2025;748,46;28/12/2025;736,38
45012590000190;573214;28/02/2025;353,04;04/03/2025;341,25
90200642000191;889056;06/07/2025;2298,13;10/07/2025;2188,78
11827578000141;419037;25/12/2025;944,00;25/12/2025;924,53
66589976000189;900202;04/11/2025;3368,77;05/11/2025;3320,48
56429622000156;291684;12/11/2025;330,36;18/11/2025;317,20
11522762000124;493981;22/09/2025;3039,98;28/09/2025;3000,33
92789524000186;223994;24/07/2025;1992,13;26/07/2025;1959,42
47137005000180;769616;03/02/2025;1404,88;07/02/2025;1390,86
15928410000194;829468;19/10/2025;4301,37;26/10/2025;4238,94
73389463000168;939614;19/01/2025;1860,50;25/01/2025;1855,13
98188019000166;699177;29/12/2025;4445,74;02/01/2026;4259,68
57246833000114;395479;16/10/2025;1392,94;19/10/2025;1362,43
12016428000172;244948;28/11/2025;2765,57;02/12/2025;2664,83
11374395000191;183721;08/09/2025;2614,99;14/09/2025;2494,08
18612437000198;201481;25/04/2025;1919,84;29/04/2025;1915,94
47247265000131;777389;20/05/2025;1059,08;27/05/2025;1033,91
38752349000132;119671;12/07/2025;2063,64;19/07/2025;2022,44
60490518000165;104825;01/04/2025;4980,44;08/04/2025;4868,87
95908705000156;941491;11/08/2025;3593,32;11/08/2025;3466,68
59412431000169;440865;22/07/2025;4948,95;28/07/2025;4909,96
18910298000198;872323;10/11/2025;1157,98;12/11/2025;1154,86
19424144000127;840150;06/08/2025;3257,80;07/08/2025;3123,27
47986249000154;234764;20/06/2025;3526,01;22/06/2025;3477,74
29474351000153;288936;20/06/2025;4539,89;20/06/2025;4319,21
95326424000133;317537;14/01/2025;2563,90;18/01/2025;2441,45
61612956000190;836483;02/02/2025;4663,94;07/02/2025;4568,90
79571788000198;109689;04/06/2025;4407,51;10/06/2025;4291,97
63164671000160;797702;09/05/2025;3312,06;10/05/2025;3190,87
48321385000160;598878;18/06/2025;2058,82;18/06/2025;2000,55
80844106000197;768041;26/12/2025;3181,01;31/12/2025;3047,94
39012525000135;440525;21/02/2025;4907,33;25/02/2025;4763,69
57107875000128;682994;16/07/2025;1829,72;21/07/2025;1815,57
50880368000115;532682;31/07/2025;836,80;02/08/2025;830,97
13277446000184;190085;27/07/2025;2074,14;31/07/2025;1986,24
68966273000151;619921;10/08/2025;3737,43;14/08/2025;3634,32
84445257000184;583739;02/06/2025;2121,55;04/06/2025;2110,91
50263604000158;313254;06/06/2025;235,10;06/06/2025;224,45
38095197000140;216803;24/06/2025;4403,12;29/06/2025;4215,07
63138886000151;944018;27/01/2025;4848,60;03/02/2025;4767,21
25020426000182;661665;07/02/2025;815,53;13/02/2025;787,67
55767259000187;712557;14/01/2025;1694,02;20/01/2025;1631,38
97835002000115;121089;06/08/2025;1818,05;08/08/2025;1769,57
30943884000143;403371;13/06/2025;1264,02;20/06/2025;1231,18
38399847000186;494510;13/05/2025;3529,97;16/05/2025;3429,00
30788928000193;782365;17/06/2025;599,37;23/06/2025;584,41
48179930000166;523912;03/03/2025;1933,26;07/03/2025;1893,82
60178251000152;122684;27/08/2025;1068,07;01/09/2025;1065,43
75518997000176;540408;25/03/2025;581,56;01/04/2025;563,02
95064526000197;365692;23/08/2025;4319,65;24/08/2025;4181,56
35864900000113;407846;21/03/2025;1148,66;25/03/2025;1147,01
29947429000133;503562;24/04/2025;3940,15;26/04/2025;3774,34
33592860000133;655110;26/01/2025;3454,87;28/01/2025;3340,66
55885721000122;301321;11/08/2025;1365,78;14/08/2025;1300,17
16729347000176;891096;30/04/2025;3895,99;05/05/2025;3809,21
19099166000150;865419;08/05/2025;30,79;08/05/2025;30,11
89047718000117;991140;19/07/2025;1998,95;21/07/2025;1990,63
84203880000171;716122;29/01/2025;3187,35;30/01/2025;3106,57
71771470000180;783711;25/05/2025;4034,45;31/05/2025;3841,65
62177394000165;441753;04/08/2025;2035,01;06/08/2025;1944,23
83392550000110;180632;08/05/2025;4482,64;12/05/2025;4279,22
92388173000110;102412;20/03/2025;3543,45;20/03/2025;3456,66
14937249000112;879164;27/01/2025;4975,03;02/02/2025;4818,25
51131272000162;746776;29/09/2025;2270,41;30/09/2025;2183,58
27574382000144;612051;12/06/2025;3662,52;12/06/2025;3618,61
85047592000198;780315;27/03/2025;2130,68;29/03/2025;2121,11
55199712000166;395026;11/07/2025;3121,37;14/07/2025;3090,51
98227092000137;187117;17/07/2025;2325,76;22/07/2025;2325,63
31905358000197;880755;01/06/2025;3604,76;03/06/2025;3574,40
56574688000198;218898;17/08/2025;4011,79;19/08/2025;3906,16
63744433000156;676799;17/01/2025;1329,17;21/01/2025;1307,98
66099039000170;254557;13/06/2025;70,56;14/06/2025;70,39
96741902000127;196929;28/08/2025;1651,58;29/08/2025;1612,22
10359232000136;792916;24/07/2025;612,44;27/07/2025;585,42
78911608000171;739238;17/12/2025;2401,40;23/12/2025;2360,42
19098473000174;167396;27/10/2025;1360,87;30/10/2025;1314,24
54014926000119;182011;13/01/2025;4690,93;17/01/2025;4539,88
16844199000190;522199;12/09/2025;983,64;18/09/2025;961,23
41743779000114;535218;28/12/2025;1090,08;03/01/2026;1087,75
39453504000118;461129;11/09/2025;345,58;12/09/2025;344,10
94632957000119;411507;19/05/2025;4629,19;19/05/2025;4558,09
45994250000115;972215;06/08/2025;104,92;11/08/2025;100,02
29890317000193;924684;12/04/2025;3299,27;14/04/2025;3192,76
81045064000113;253742;19/01/2025;2671,98;26/01/2025;2582,42
95890998000143;736700;07/12/2025;4098,35;08/12/2025;3987,10
78895224000136;211144;28/11/2025;3545,46;03/12/2025;3456,48
32745238000163;879425;02/01/2025;4746,02;06/01/2025;4581,66
39031914000175;784513;17/07/2025;545,50;19/07/2025;530,24
25496737000191;674842;28/05/2025;1726,42;01/06/2025;1724,44
37672146000136;640305;30/06/2025;51,50;02/07/2025;49,84
36024682000116;704540;01/09/2025;1243,69;03/09/2025;1189,10
42017265000172;874242;18/01/2025;4789,24;25/01/2025;4646,32
80283531000175;229882;16/10/2025;2591,37;17/10/2025;2566,92
57882376000198;425686;22/08/2025;2326,89;26/08/2025;2310,15
98931224000130;686045;30/11/2025;4976,31;05/12/2025;4887,82
81364261000183;210810;23/04/2025;1847,65;23/04/2025;1779,75
71966673000197;510824;21/11/2025;4362,91;28/11/2025;4352,91
19953003000143;296247;23/01/2025;4430,40;23/01/2025;4286,76
56990452000139;482387;17/09/2025;2784,66;21/09/2025;2770,91
58580575000126;292228;03/05/2025;1567,81;10/05/2025;1521,51
55929041000166;138241;18/09/2025;2980,82;24/09/2025;2845,29
79049983000171;802113;31/10/2025;795,60;01/11/2025;775,37
17467764000121;439587;18/11/2025;1953,61;23/11/2025;1861,75
82756742000136;140833;20/02/2025;2235,57;23/02/2025;2171,64
60158584000191;518649;26/05/2025;2017,79;01/06/2025;1976,71
73021027000123;585408;27/11/2025;1662,15;28/11/2025;1660,54
